A,0,14,12,15,12,25,15,16,25,25,211,255,25,23,25,25,5,14,15,14,15,12,22,15,211,15,255,255,25,12,25,19,13,12,15,15,15,12,211,211,255,223,255,255,25,2,15,25,11,14,15,185,186,211,255,216,255,253,255,255,25,2,16,25,15,12,15,211,255,211,249,216,220,255,255,255,25,13,25,24,12,8,82,211,255,255,211,211,255,255,255,255,25,21,25,25,6,211,8,211,255,211,255,211,226,255,255,255,24,15,25,25,11,8,8,33,211,211,211,255,235,255,255,240,23,16,25,15,15,8,211,207,211,211,211,211,220,255,255,240,25,25,15,25,21,6,211,8,211,211,223,255,211,255,255,25,23,21,25,16,13,107,211,84,8,238,216,227,55,255,219,14,13,15,25,15,15,147,211,186,211,231,211,255,255,248,103,24,24,15,25,15,15,14,216,211,211,211,255,211,255,255,2,9,2,15,15,15,0,194,82,211,211,238,211,243,211,219,8,8,1,15,18,25,0,0,211,211,211,238,227,211,213,1,8,8,16,15,25,16,0,147,211,211,211,211,8,211,25,0,15,25,15,25,12,20
B,76,0,15,0,0,0,255,255,255,255,255,255,0,0,32,0,0,0,0,7,0,0,255,255,255,255,255,255,255,255,1,15,0,0,0,0,255,255,255,172,148,255,255,255,255,188,0,0,0,0,0,0,255,53,255,255,255,255,255,255,255,192,1,16,0,0,0,234,153,255,255,255,255,255,255,255,255,226,87,52,0,0,0,32,255,53,255,255,255,53,255,255,255,2,1,0,0,0,255,255,255,255,255,255,255,255,255,255,58,0,45,0,0,0,207,255,255,255,255,255,53,116,255,255,255,0,0,0,0,255,255,255,255,255,255,112,255,53,255,255,255,0,0,0,0,255,255,255,255,255,255,242,53,255,65,248,255,53,0,0,32,32,255,141,255,255,255,255,255,255,255,103,53,255,1,0,66,255,255,255,255,255,255,255,255,255,53,70,255,102,0,0,202,74,45,255,255,255,255,213,255,255,255,53,53,0,0,0,1,255,188,255,255,255,255,255,255,166,255,44,0,0,0,0,32,74,245,255,255,255,213,255,255,63,1,0,0,0,0,0,185,255,255,255,255,255,198,255,246,0,0,0,0,96,6,6
A,2,7,6,5,9,22,9,8,9,9,255,22,1,22,22,22,6,9,7,9,16,22,13,18,9,15,179,255,255,9,22,22,7,9,10,8,3,9,255,255,184,255,184,195,255,22,22,22,7,14,9,3,219,255,179,255,179,179,255,255,255,13,9,22,9,17,7,255,179,255,250,179,179,181,255,179,179,255,8,22,5,5,8,255,179,255,179,186,250,255,255,179,179,179,22,9,13,5,255,255,255,255,186,255,179,255,179,212,255,255,9,9,0,10,126,211,255,255,193,253,179,255,255,179,255,255,9,9,5,9,255,255,255,255,255,253,179,179,179,207,255,29,9,22,22,10,255,255,255,186,255,211,255,179,227,179,255,9,9,22,5,10,255,244,14,255,186,22,174,255,243,254,179,9,5,15,9,255,255,255,255,255,179,181,255,203,255,255,255,9,9,5,10,224,255,255,14,179,255,255,255,179,179,179,194,9,5,5,7,255,255,255,255,255,255,255,181,179,179,179,2,9,5,9,8,255,255,187,255,255,186,255,255,179,179,179,9,9,7,9,5,14,179,255,255,255,255,255,181,179,179,2,9,9,5,9
C,0,0,0,0,3,0,0,0,194,255,19,255,255,255,0,11,0,0,0,0,3,0,137,255,255,255,255,104,255,255,255,255,2,0,0,3,2,255,104,255,255,255,255,255,255,255,104,104,4,3,3,3,4,255,255,255,255,255,255,128,255,255,104,3,4,4,4,3,19,255,137,255,255,104,2,10,11,7,11,11,3,3,49,255,19,255,255,255,104,255,4,11,11,8,11,11,4,4,255,255,255,255,255,255,194,4,4,4,4,5,104,118,4,4,144,255,255,255,255,255,255,19,11,4,255,104,255,104,2,80,19,174,255,255,137,255,255,255,255,255,104,104,104,19,0,255,255,255,19,255,104,104,104,104,255,104,255,184,9,2,0,19,255,255,255,104,255,255,255,255,255,104,104,255,11,0,19,85,255,255,255,255,137,255,255,255,255,255,19,0,8,0,19,255,255,255,104,104,71,255,255,255,255,4,19,19,3,0,19,255,255,255,128,255,255,255,255,137,11,3,0,2,0,3,19,255,19,255,255,255,255,19,0,3,4,19,19,0,19,3,19,255,19,255,255,255,255,0,0,0,11,11,9,11,3,4
A,5,21,9,9,6,0,8,22,17,22,255,4,12,19,92,7,10,5,9,5,5,7,8,21,5,22,10,21,9,1,5,9,9,9,5,10,9,9,5,255,11,255,172,255,9,22,11,20,9,8,7,7,19,73,14,204,255,179,255,179,255,17,21,9,8,9,8,10,255,198,255,179,255,226,255,200,255,9,14,5,9,5,8,1,255,205,255,179,255,179,255,179,255,5,9,9,9,5,9,255,252,205,255,188,255,224,255,245,255,9,9,9,10,22,6,255,255,179,255,255,255,179,255,179,179,128,9,5,9,9,7,255,255,179,255,207,207,179,224,255,179,243,9,9,5,22,48,255,73,255,188,255,179,245,255,236,179,179,20,9,11,22,255,255,255,255,255,255,179,255,255,179,179,189,22,9,4,9,38,255,242,205,255,179,255,255,179,179,179,16,9,9,9,5,255,255,179,179,255,207,255,81,179,179,179,7,9,9,5,2,255,255,255,223,179,210,179,218,255,255,179,9,9,9,1,10,255,255,188,211,179,5,245,188,188,188,245,11,9,5,15,173,255,255,255,224,179,255,255,255,255,255,226,16,7,6
A,0,1,1,1,0,3,9,2,9,33,0,27,15,33,9,255,0,1,1,0,15,9,21,33,9,20,0,9,33,33,9,176,0,2,4,9,2,255,255,255,9,33,0,9,33,33,33,16,98,6,12,68,255,223,128,128,9,20,3,33,27,27,33,9,0,6,6,255,130,255,160,255,33,28,255,239,33,33,33,18,6,255,255,239,255,144,160,160,12,255,191,128,15,33,9,2,193,255,68,130,255,255,191,255,22,176,128,33,0,0,0,135,6,255,255,6,128,255,207,255,24,128,12,15,33,9,9,33,255,130,255,255,255,255,176,239,255,128,5,33,33,7,9,9,6,255,176,224,99,255,87,255,128,128,33,9,12,5,2,5,6,255,6,255,255,128,128,255,128,128,12,2,33,27,1,9,6,130,255,255,255,176,255,239,255,7,33,33,33,27,2,9,2,255,6,207,255,128,255,255,255,18,9,15,9,9,2,23,6,255,128,255,255,128,128,176,255,28,9,9,9,9,2,1,6,255,255,162,255,176,255,255,0,30,33,9,0,33,33,17,224,255,255,255,255,99,128,11,6,30,9,0,0,7,33,7
A,0,0,1,9,9,9,2,21,31,9,10,33,0,33,33,33,0,0,9,12,6,1,255,255,255,255,255,16,0,33,33,33,0,4,0,255,255,255,255,255,128,128,128,219,5,32,33,33,3,2,0,255,179,92,128,225,255,128,128,128,9,33,33,33,0,0,20,231,154,164,255,80,161,203,128,46,1,184,255,255,0,0,74,255,255,255,215,255,255,255,128,33,33,255,128,128,0,0,255,255,6,247,213,244,255,128,255,20,152,144,128,33,0,255,255,255,255,255,255,187,128,128,255,33,154,128,19,33,0,6,6,255,255,255,255,123,255,128,128,163,128,128,33,9,0,189,255,255,6,255,227,255,220,128,128,181,128,1,9,9,0,239,255,255,255,211,128,255,112,255,255,255,128,9,31,33,6,255,163,255,255,77,255,154,128,128,255,128,80,9,9,5,6,255,23,255,255,128,255,255,255,128,255,128,9,9,9,2,6,6,6,255,255,255,128,255,128,144,128,0,33,9,9,0,6,6,255,255,255,255,255,255,255,189,255,2,9,8,5,1,5,20,242,156,6,128,255,255,248,255,6,2,31,6,33,5
Y,1,255,255,242,1,1,3,1,3,3,3,3,3,3,3,3,1,69,255,255,1,3,3,3,3,3,3,3,3,3,3,3,3,8,255,255,0,1,3,3,3,3,3,3,3,3,3,3,1,3,255,255,151,1,1,69,22,13,255,9,255,214,3,3,1,1,255,255,255,0,255,69,69,255,255,255,255,69,3,3,1,3,255,255,255,255,255,69,133,255,255,69,255,214,3,13,1,2,255,255,255,255,255,255,255,255,255,255,69,69,13,69,1,2,255,255,69,255,255,255,255,255,255,255,255,1,69,69,1,1,255,255,255,255,255,69,255,255,255,69,64,255,69,255,1,1,255,255,255,255,255,69,13,69,13,69,69,69,69,226,1,1,114,255,255,255,69,255,69,69,69,69,69,214,255,5,1,1,255,255,255,255,255,255,255,255,69,69,69,69,8,3,1,3,255,255,255,255,255,255,69,255,69,69,255,3,3,3,3,3,69,255,255,203,255,255,255,255,255,255,14,3,3,1,3,3,255,69,255,255,255,255,255,69,255,3,3,3,3,3,3,3,255,255,255,255,255,255,255,255,2,3,3,3,3,3
Y,16,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,3,3,1,1,0,1,0,255,69,1,0,4,3,255,1,1,255,255,255,193,255,255,255,255,255,255,1,3,1,255,114,255,114,255,255,255,114,255,114,255,255,255,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,69,69,255,255,114,255,173,255,255,255,255,255,150,150,255,255,69,150,255,255,255,255,255,255,255,243,255,255,255,69,255,255,255,255,69,114,255,255,255,255,255,69,197,69,255,69,69,255,197,1,1,114,255,211,255,255,255,255,255,255,69,255,127,69,3,3,1,13,255,255,255,255,255,255,255,255,255,255,69,3,3,3,2,3,255,114,173,255,255,255,255,255,255,0,3,3,3,3,1,3,114,140,255,255,255,255,255,255,104,3,3,3,3,3,13,3,114,114,255,255,255,255,255,255,22,3,3,3,3,3,13,69,255,255,255,176,193,69,69,17,1,3,3,3,3,3,21,16,255,255,255,255,1,28,22,5,3,3,3,3,3,3,10,255,4,179,255,80,3,13,88,4,3,3,3,3,3,3
C,22,12,24,3,7,13,12,25,255,151,151,151,183,222,1,1,1,0,3,16,35,35,16,255,255,151,255,151,151,151,0,3,3,16,1,16,35,16,255,151,151,255,151,209,151,151,85,35,16,3,16,35,16,255,255,151,255,151,151,151,151,151,35,35,31,16,35,16,31,255,255,255,151,151,31,14,151,255,35,35,16,16,27,35,148,255,255,255,151,33,35,16,35,35,35,35,15,16,16,16,255,255,255,151,151,35,35,34,16,35,35,16,12,16,2,11,255,255,255,151,255,35,255,151,151,35,3,35,16,16,29,255,255,255,151,151,255,183,151,222,151,35,35,35,16,16,255,255,255,255,40,255,151,151,151,151,35,35,35,35,0,16,11,255,151,33,151,255,151,151,151,35,16,16,35,35,1,11,11,255,170,33,151,255,151,151,3,16,16,35,16,35,14,11,255,255,151,151,170,255,255,2,3,16,20,16,16,20,9,118,255,255,151,255,255,255,0,0,3,16,27,16,35,16,11,255,248,11,240,26,248,35,0,239,16,16,16,16,35,35,11,0,3,186,255,255,102,16,0,16,16,35,35,35,35,35
A,14,0,2,7,7,7,7,7,19,19,19,19,0,7,8,9,12,0,1,4,2,7,19,19,16,19,17,19,0,9,19,7,17,0,0,6,7,7,2,251,255,19,18,255,0,12,19,19,0,72,2,5,66,66,255,255,120,19,7,255,255,16,19,19,17,54,0,0,255,255,255,255,255,16,88,255,75,16,13,19,102,11,12,188,255,255,255,75,255,19,75,75,75,7,19,17,255,255,19,255,255,196,255,255,255,16,113,75,22,7,10,16,19,19,19,69,19,255,116,255,255,18,255,105,0,16,7,19,19,19,19,255,209,106,255,255,255,255,75,0,0,16,19,16,50,19,19,85,255,227,255,255,255,255,255,17,3,10,7,7,100,19,19,255,255,255,255,251,255,255,255,9,2,7,19,19,19,19,255,210,255,255,255,255,255,75,19,71,3,7,7,19,0,19,39,19,255,78,255,255,255,120,19,14,3,8,19,19,1,19,174,255,19,255,255,255,255,196,19,15,7,13,16,2,19,19,19,255,255,255,255,255,255,2,19,7,7,7,12,19,19,19,19,36,19,19,19,255,255,7,16,19,7,6,7,19
Y,150,237,0,1,1,1,1,2,3,3,3,3,1,3,3,3,255,150,1,1,2,1,3,1,3,3,2,3,3,3,3,3,7,255,230,1,1,1,2,2,3,3,3,3,3,255,69,3,1,255,255,2,3,1,3,2,69,167,69,3,255,69,1,5,1,16,255,255,1,3,255,197,255,255,255,3,135,69,3,13,1,1,255,255,1,69,69,255,255,69,255,12,69,104,4,13,1,1,4,255,255,255,255,255,255,69,69,243,69,14,3,3,1,2,1,230,255,220,140,104,170,104,21,71,69,13,11,11,1,2,1,255,255,255,208,255,69,69,69,69,69,3,3,3,1,1,3,1,255,255,255,69,69,69,69,69,179,3,3,3,1,3,3,3,255,255,72,69,145,255,69,69,69,3,3,3,3,3,3,3,255,255,255,166,255,109,69,69,1,3,3,3,0,2,3,3,114,255,255,255,255,255,69,255,3,3,3,3,1,3,1,1,1,255,255,255,255,69,255,69,12,3,3,3,3,2,1,3,3,255,199,255,219,255,255,21,3,3,3,7,3,1,1,1,3,227,255,89,150,255,255,1,3,3,3,12
A,3,3,3,4,4,4,4,7,11,11,8,3,7,11,11,11,2,2,3,3,4,4,4,11,4,5,11,0,11,8,4,2,2,3,2,11,5,11,255,255,255,255,4,3,5,8,8,11,3,2,2,19,255,19,255,255,255,104,167,3,8,11,11,11,2,3,187,19,255,255,174,255,255,156,255,10,10,9,11,6,0,11,144,19,255,255,104,255,255,255,72,11,6,11,8,8,0,3,19,181,236,255,255,255,255,104,9,11,11,4,11,4,2,3,19,255,255,245,255,255,255,255,8,5,255,255,27,11,4,3,26,255,19,255,255,255,255,255,255,255,104,104,255,5,2,4,19,104,255,138,255,255,104,104,255,104,104,104,139,4,2,4,144,184,255,255,255,255,13,169,104,104,10,9,11,11,2,4,19,152,255,255,255,42,203,104,104,6,4,11,11,4,16,4,19,255,19,255,151,255,104,104,255,11,10,11,9,10,1,0,19,255,255,105,104,104,104,104,19,4,0,11,7,11,4,18,19,255,255,239,104,104,104,255,0,1,0,0,5,8,19,13,255,19,213,255,255,194,255,11,6,2,4,8,7,11
A,0,0,0,0,6,8,255,1,158,255,25,141,198,10,10,0,0,0,93,255,255,255,198,255,141,141,198,141,141,3,10,0,0,3,8,141,141,198,244,255,141,141,141,141,141,10,9,0,3,1,255,66,255,255,255,255,255,255,141,141,255,9,255,255,1,251,255,255,255,255,255,144,141,255,255,255,255,255,141,141,3,8,141,155,182,131,232,255,141,255,255,141,221,141,141,141,0,27,255,236,255,112,8,246,255,255,141,246,141,141,141,3,3,166,255,255,255,166,77,255,141,141,239,173,141,157,0,10,6,8,239,131,255,255,255,255,141,141,214,141,141,106,0,10,3,8,255,255,27,8,141,255,150,141,141,141,246,0,0,10,2,8,58,8,255,255,255,141,164,141,141,255,127,9,1,10,127,8,255,16,255,200,255,255,141,255,141,18,3,6,6,10,0,8,255,255,255,255,255,141,141,141,255,3,10,10,3,3,2,8,255,255,255,255,255,141,255,255,13,10,10,9,6,10,3,8,8,255,255,131,255,174,255,79,10,9,1,10,8,3,198,210,8,0,8,198,255,228,255,3,10,9,0,8,2,10
C,0,0,1,0,0,0,0,1,1,255,255,117,255,255,41,10,0,0,0,2,0,1,255,255,255,255,141,141,255,141,173,141,0,0,0,3,0,255,209,162,141,255,255,255,255,233,141,206,0,1,0,0,255,255,255,255,255,248,148,141,255,3,10,10,3,10,10,185,255,255,9,255,255,255,255,255,2,8,10,10,3,1,255,255,235,255,250,255,255,255,255,255,8,10,10,10,1,123,255,255,247,255,255,255,255,219,255,255,10,7,10,10,3,255,56,255,166,255,255,255,255,255,141,141,5,10,10,9,142,147,222,159,255,255,255,255,141,141,141,141,141,99,4,141,165,209,255,255,238,255,255,255,143,102,18,36,102,141,141,141,127,255,255,255,255,255,255,255,142,141,41,41,18,141,233,141,8,255,255,255,255,255,255,255,255,255,159,141,18,255,94,5,139,255,255,255,11,255,151,255,255,23,255,141,255,23,10,10,8,200,255,255,211,47,255,255,255,8,8,10,209,0,3,3,255,234,8,255,255,255,8,255,0,8,7,6,8,8,3,10,1,255,1,8,201,8,105,139,0,0,3,6,3,10,3,4
C,5,10,9,5,2,70,255,255,179,179,179,179,255,255,179,3,0,7,17,2,255,242,179,179,226,255,207,179,179,179,179,0,13,9,16,14,255,179,179,255,179,179,179,179,131,16,22,1,7,10,9,5,255,212,184,255,255,255,13,9,11,21,22,7,9,3,10,2,255,255,193,255,188,188,9,22,12,13,21,1,5,16,5,14,226,179,210,255,255,0,22,9,22,18,14,0,8,9,18,255,255,226,207,255,255,20,10,9,22,22,22,5,10,9,8,255,255,179,255,255,255,0,22,20,22,22,2,9,9,20,250,255,255,216,179,255,179,9,22,22,22,6,179,179,9,9,255,255,179,255,184,255,255,16,9,203,7,255,179,179,9,165,255,179,179,255,179,255,222,179,18,14,255,179,179,222,20,255,212,255,181,179,254,179,225,188,179,179,179,179,22,9,5,14,208,255,255,255,246,209,179,179,179,179,187,255,9,22,3,184,179,33,255,255,255,188,255,255,179,179,179,5,10,9,104,255,226,255,232,189,170,179,179,255,255,255,2,4,10,16,14,255,255,255,247,14,57,203,179,188,255,215,0,15,9,5
A,0,1,3,1,3,8,114,255,255,255,255,255,9,10,10,10,3,2,8,0,255,255,255,255,141,255,255,141,255,10,2,10,1,8,8,255,255,255,255,255,141,255,255,141,255,10,1,10,0,255,8,255,255,255,255,255,255,255,255,255,8,10,255,255,1,8,8,255,255,255,255,141,255,141,255,141,8,141,141,141,1,8,100,255,211,162,255,255,255,255,141,255,254,141,141,141,229,255,0,8,139,255,255,255,221,141,141,141,141,141,177,5,151,255,255,8,24,241,8,255,241,155,151,155,141,141,27,10,245,8,8,155,255,255,180,255,141,146,255,141,141,200,1,10,34,255,8,255,141,255,8,141,141,141,141,141,141,4,0,10,147,8,101,255,51,212,255,255,239,141,141,184,211,9,0,10,3,255,39,255,255,141,175,141,163,141,163,141,8,2,3,3,3,8,8,39,255,255,155,155,255,141,255,3,0,3,3,10,1,86,255,8,101,251,227,42,184,255,160,2,9,3,1,3,0,8,8,255,101,141,255,212,162,255,8,4,8,0,3,10,0,8,8,8,255,252,8,255,8,3,10,8,8,4,3,3
C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,117,8,161,255,255,255,255,194,0,0,0,0,1,2,8,255,255,255,255,255,241,255,0,0,2,0,2,0,0,8,8,252,8,255,255,31,0,0,0,1,9,3,0,0,8,5,8,8,255,255,8,0,0,1,240,255,255,0,0,0,8,255,8,173,255,255,0,19,2,255,255,198,255,0,1,8,8,8,16,255,8,255,3,0,1,255,142,255,0,1,10,8,8,8,255,255,255,255,255,0,147,255,255,255,3,8,5,5,8,8,255,228,170,93,170,255,216,216,216,10,10,8,8,8,143,8,255,85,233,247,255,165,141,141,255,10,10,3,10,8,8,255,255,8,8,8,255,255,255,255,10,10,3,10,9,0,108,5,5,155,255,211,8,141,198,2,4,6,10,10,87,8,0,1,162,255,8,255,255,255,2,10,5,5,10,17,0,8,2,0,8,255,255,8,255,3,3,10,10,10,10,8,201,0,139,4,124,49,124,255,5,79,2,3,7,7,6,65,0,8,0,0,7,255,8,7,0,0,0,3,3,3,3,8,0
B,0,0,0,0,0,1,0,18,255,0,0,0,1,0,13,0,0,0,0,0,0,2,255,255,255,255,57,1,15,1,16,0,0,0,0,0,49,255,255,255,255,255,255,0,204,0,1,0,0,0,0,0,174,255,255,255,255,255,235,0,35,0,0,1,0,0,0,11,151,255,11,255,255,151,255,16,22,0,0,2,0,0,2,255,255,41,255,255,9,183,151,3,35,0,9,3,1,0,0,255,255,255,212,220,255,212,2,34,35,1,23,8,2,1,11,255,255,151,255,151,255,255,16,5,35,1,35,35,0,7,11,255,140,255,140,255,255,255,25,26,35,13,35,35,3,3,11,255,255,255,151,151,255,255,28,35,35,25,27,31,3,20,255,255,255,255,244,255,255,255,35,35,21,35,21,35,14,23,255,255,255,255,58,151,180,183,35,8,1,35,35,35,3,14,11,255,255,255,255,255,164,255,35,0,17,35,35,18,0,19,1,13,0,184,255,11,4,19,18,15,30,32,16,16,4,16,4,31,16,35,4,3,3,16,1,1,34,17,35,16,11,0,1,0,15,16,12,4,11,35,173,2,16,16,16,15
A,0,0,1,1,1,7,19,19,7,7,7,19,13,9,0,14,0,0,255,1,93,1,181,80,255,80,7,15,19,19,0,19,0,0,211,19,255,255,255,255,255,255,17,2,17,19,0,17,1,19,255,255,255,255,34,255,255,255,0,255,255,1,1,7,19,19,19,19,255,255,255,255,255,255,18,255,75,9,0,9,0,19,19,255,255,255,255,255,255,255,255,255,75,0,0,19,19,19,255,255,255,255,255,255,255,255,75,75,75,9,0,19,255,255,255,255,75,255,255,75,176,176,255,75,255,5,112,19,255,255,122,255,176,255,255,255,255,255,255,75,19,19,7,7,19,75,255,19,255,19,255,131,255,255,255,75,255,7,7,19,19,255,63,19,255,63,19,255,255,255,255,75,19,9,7,19,19,255,34,255,34,255,86,255,255,75,255,75,18,19,7,19,19,34,255,19,255,19,255,255,255,255,255,1,18,0,7,7,63,19,19,19,255,255,255,255,221,255,255,19,19,19,7,19,19,19,19,255,19,255,255,255,255,255,2,2,1,0,7,19,19,19,19,19,19,19,255,152,255,115,19,19,19,0,2,11
A,139,0,1,1,3,2,19,17,17,19,11,19,0,16,19,19,0,1,1,7,8,7,7,7,19,19,19,5,180,18,9,19,19,0,0,7,19,2,7,255,255,255,255,4,6,19,19,19,78,19,0,6,12,3,255,255,218,255,75,10,19,52,255,19,255,255,1,16,211,255,210,255,75,255,255,9,112,255,255,7,255,13,6,19,19,152,255,176,75,75,255,7,255,75,75,19,19,0,89,255,255,255,75,240,255,252,255,11,117,75,19,19,133,1,19,19,255,19,255,255,255,255,255,224,75,75,19,19,196,4,59,255,255,93,255,213,213,75,93,255,75,7,12,19,0,0,19,213,34,255,255,255,255,255,255,128,247,18,7,16,0,11,19,176,122,19,255,134,196,120,210,75,35,19,7,7,19,1,19,145,255,145,221,255,221,255,221,255,4,7,7,9,4,211,19,255,255,109,255,230,120,255,75,255,16,14,19,53,19,19,19,255,255,255,19,100,255,255,255,5,7,19,19,2,0,196,19,78,255,34,255,255,255,255,86,2,10,19,19,19,19,0,19,255,255,255,255,255,75,255,255,2,7,5,19,8
A,0,0,0,0,123,0,26,3,255,255,0,33,1,22,138,0,0,0,0,0,1,152,255,255,255,255,6,20,20,255,184,255,1,1,1,5,255,255,255,215,255,255,255,28,255,255,128,33,1,7,183,255,255,219,255,255,244,128,255,27,255,128,2,9,0,1,239,255,147,184,128,147,255,128,255,33,255,128,33,33,1,6,124,255,255,255,235,255,128,255,115,4,128,255,13,33,1,255,255,255,255,128,255,255,207,128,255,255,128,10,33,9,1,21,124,255,255,255,255,132,167,132,132,254,251,118,3,10,1,21,6,255,255,255,251,255,255,255,255,255,251,9,1,9,1,6,255,213,255,255,255,255,255,255,133,128,255,18,33,33,3,242,137,255,255,255,255,255,255,255,255,255,9,9,9,33,0,6,255,255,255,255,255,255,236,128,255,227,2,11,9,33,16,0,6,255,255,255,255,185,215,128,255,0,2,1,9,16,0,1,115,239,255,255,255,255,143,255,128,0,2,2,5,9,0,1,255,135,194,255,255,255,255,255,0,0,9,5,9,9,7,1,255,255,255,255,6,255,255,255,255,5,9,8,9,0
B,10,255,255,255,255,8,0,0,0,0,3,0,0,0,1,0,255,83,83,249,255,255,8,0,0,0,1,8,0,0,1,4,8,6,8,8,255,85,255,8,3,0,0,0,2,6,3,2,8,95,168,255,160,255,255,238,2,2,0,1,1,2,1,3,255,8,255,8,8,76,255,255,224,6,3,10,3,3,10,7,255,255,255,255,255,8,255,255,255,6,1,10,3,10,3,3,249,130,83,255,255,255,255,255,255,255,10,3,3,10,10,3,255,8,18,255,255,255,255,255,147,255,3,10,10,9,3,3,8,255,255,255,255,255,255,52,240,255,101,3,9,9,10,4,8,255,83,8,243,8,255,255,8,255,255,1,10,9,10,10,255,255,191,255,187,8,255,255,151,255,8,0,10,10,3,10,8,187,8,241,191,8,255,255,141,255,214,1,10,10,3,3,255,8,8,130,8,8,255,255,141,255,255,6,3,3,10,9,255,72,8,178,8,162,255,255,176,178,255,1,3,5,10,10,8,8,8,255,255,255,54,33,49,209,255,0,2,9,3,9,0,8,8,8,22,8,168,8,255,8,255,1,3,3,3,3
C,0,1,1,0,1,0,1,5,0,1,0,2,1,1,1,10,0,1,1,7,1,0,1,7,4,255,255,8,132,255,133,8,6,0,6,2,4,0,9,255,255,255,255,255,255,255,255,255,3,3,7,1,3,73,255,255,141,255,255,255,141,255,255,198,7,2,2,6,132,255,255,198,255,255,255,255,255,141,141,198,3,0,255,255,255,255,255,255,255,255,141,255,3,10,7,10,3,8,255,255,255,255,255,255,255,141,255,7,7,9,72,7,1,8,255,255,255,255,255,255,255,255,5,255,255,255,255,198,132,132,8,255,255,255,255,255,255,255,255,255,255,255,198,2,8,8,255,255,255,132,255,141,141,255,255,255,7,10,8,7,8,255,132,255,255,255,141,198,141,141,255,1,10,10,198,132,8,8,255,255,255,255,255,255,255,255,1,7,3,3,255,3,255,255,198,132,8,141,132,198,198,3,6,7,10,7,132,0,141,0,141,8,132,198,132,11,10,3,10,10,3,7,2,8,8,8,132,255,198,255,1,2,10,10,3,2,10,8,8,8,8,255,255,132,255,0,1,1,10,10,7,10,10,3,3,3
A,1,3,1,1,16,1,5,9,16,3,35,35,14,35,16,3,0,15,14,0,16,4,35,20,3,30,27,35,16,35,10,16,3,3,16,31,34,35,255,255,157,251,151,21,34,35,16,35,3,3,3,11,255,255,129,184,151,151,151,255,16,19,34,16,7,16,3,183,171,219,255,255,151,151,222,35,16,35,114,186,3,3,35,255,255,255,255,255,151,155,157,35,35,255,151,151,10,16,10,255,255,58,175,151,151,151,151,35,255,151,151,33,16,16,255,255,151,255,151,196,151,55,151,255,151,151,35,35,28,3,255,255,151,164,151,151,33,151,151,151,151,8,35,35,16,11,255,151,255,151,151,151,151,33,151,151,33,35,35,35,1,15,255,255,255,255,248,248,151,151,33,151,34,20,17,35,16,1,87,255,255,255,255,151,151,103,151,33,21,35,35,35,16,7,129,158,255,151,151,151,151,33,126,16,35,29,28,35,16,16,255,255,151,221,151,144,247,4,34,29,16,35,35,16,0,3,87,110,42,217,54,33,255,0,31,16,10,35,27,21,0,0,3,80,5,141,4,0,5,30,16,1,3,1,33,3
Y,1,0,1,255,255,1,1,1,1,1,0,0,1,0,0,2,0,2,1,255,255,0,1,1,2,3,3,1,1,1,1,3,2,1,1,255,255,1,3,1,3,2,3,1,2,1,3,2,1,1,1,255,255,255,3,3,69,3,4,3,2,2,3,0,1,1,1,208,255,255,78,255,255,255,255,255,255,255,1,3,2,1,1,208,255,255,255,255,255,255,255,220,255,1,255,69,3,1,3,69,255,255,255,69,69,69,255,69,69,255,255,255,3,3,1,255,255,255,255,255,69,69,69,69,95,69,89,5,2,1,3,255,255,255,255,255,255,255,69,69,69,229,13,7,3,1,3,255,223,127,255,255,255,69,69,69,255,5,10,3,1,3,3,69,255,255,69,255,69,69,220,35,3,13,12,3,3,3,3,115,255,255,69,255,80,69,3,3,3,3,13,3,3,1,69,255,72,80,69,115,255,69,3,3,3,3,3,3,2,2,179,217,208,255,255,69,104,58,3,3,3,5,3,5,2,3,1,38,255,255,69,240,4,21,3,3,3,3,3,5,1,22,255,14,255,255,48,19,14,3,3,3,3,7,17,20
Y,1,3,1,3,1,1,1,3,3,3,3,3,7,3,6,3,255,255,3,2,3,1,3,3,1,3,3,3,1,3,3,3,4,255,0,1,3,1,1,3,3,3,3,12,3,255,69,3,0,255,255,2,2,1,1,3,1,255,255,3,5,185,66,7,0,27,255,98,1,62,255,69,69,255,255,13,69,69,3,3,3,1,255,255,1,255,72,139,255,69,232,12,69,69,3,3,1,1,3,255,255,69,255,255,255,69,69,69,69,232,13,13,1,1,1,255,255,255,255,255,255,255,69,69,69,69,3,13,2,2,1,11,255,255,69,69,69,69,69,69,69,69,3,13,4,1,1,1,255,232,232,69,255,69,69,69,69,3,3,7,1,1,3,3,232,235,255,153,255,69,69,69,69,3,3,4,1,1,1,1,13,255,255,255,255,69,69,69,40,3,3,3,1,1,1,1,3,255,139,255,255,240,255,255,3,3,3,3,3,3,3,3,3,69,255,69,185,69,255,255,3,3,3,3,13,3,3,3,3,8,255,255,69,69,255,3,3,3,3,1,3,1,7,3,3,2,130,69,69,69,69,3,3,9,3,1
